0
"[[ 99.    1.9]
 [ 66.    2.7]
 [ 65.    1.4]
 ...
 [ 66.    2. ]
 [133.   20.2]
 [6.6000e+01 2.9000e+00]
 [2.3300e+02 3.6100e+01]
 [6.6000e+01 6.4000e+00]
 [6.6000e+01 5.9000e+00]
 [1.3300e+02 1.1900e+01]
 [6.6000e+01 3.8000e+00]
 [1.0000e+02 3.2000e+00]
 [6.6000e+01 1.7000e+00]
 [6.4000e+01 5.9000e+00]
 [6.6000e+01 1.8500e+01]
 [6.6000e+01 1.4300e+01]
 [6.6000e+01 5.4000e+00]
 [1.6600e+02 1.3900e+01]
 [1.6600e+02 3.0900e+01]
 [6.6000e+01 9.5000e+00]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.3000e+00]
 [9.9000e+01 1.3700e+01]
 [6.6000e+01 1.6700e+01]
 [9.9000e+01 1.4800e+01]
 [6.6000e+01 1.6400e+01]
 [6.6000e+01 4.1000e+00]
 [9.9000e+01 3.7000e+00]
 [6.7000e+01 4.2000e+00]
 [2.3300e+02 3.0000e+01]
 [9.9000e+01 1.2200e+01]
 [6.5000e+01 2.8000e+00]
 [6.6000e+01 6.4000e+00]
 [6.6000e+01 1.5300e+01]
 [6.6000e+01 1.2200e+01]
 [6.6000e+01 1.1500e+01]
 [1.9900e+02 2.8200e+01]
 [6.6000e+01 7.2000e+00]
 [6.5000e+01 1.5700e+01]
 [1.3300e+02 1.9100e+01]
 [6.6000e+01 1.2200e+01]
 [6.6000e+01 9.5000e+00]
 [6.6000e+01 2.2820e+02]
 [6.7000e+01 9.0000e-01]
 [6.6000e+01 6.5390e+02]
 [6.6000e+01 1.1800e+01]
 [6.6000e+01 1.6440e+02]
 [6.6000e+01 6.0000e+00]
 [6.8000e+01 1.3800e+01]
 [1.0000e+02 1.7400e+01]
 [6.6000e+01 3.6000e+00]
 [2.0000e+02 1.5200e+01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 1.2100e+01]
 [6.6000e+01 1.1200e+01]]"
"[[9.9000e+01 2.5000e+01]
 [6.5000e+01 4.2000e+00]
 [6.6000e+01 5.4000e+00]
 [9.9000e+01 2.5400e+01]
 [9.5000e+01 1.4200e+01]
 [6.6000e+01 1.9000e+00]
 [1.3300e+02 1.3300e+01]
 [6.6000e+01 7.1000e+00]
 [7.0000e+01 2.2000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 5.5000e+00]
 [1.3200e+02 1.9400e+01]
 [1.9900e+02 2.6700e+01]
 [1.9900e+02 2.5700e+01]
 [6.6000e+01 6.4000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 7.1000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 2.0000e+00]
 [1.9900e+02 1.6300e+01]
 [6.6000e+01 1.4900e+01]
 [6.6000e+01 1.4000e+01]
 [6.6000e+01 1.4000e+01]
 [6.6000e+01 5.1000e+00]
 [6.6000e+01 1.2900e+01]
 [1.6600e+02 4.0000e+00]
 [6.4000e+01 4.2000e+00]
 [6.6000e+01 1.2100e+01]
 [6.6000e+01 5.6000e+00]
 [1.9900e+02 1.5900e+01]
 [6.4000e+01 1.4100e+01]
 [9.9000e+01 1.0000e+00]
 [1.3300e+02 1.4500e+01]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 7.0000e-01]
 [1.0000e+02 1.1900e+01]
 [6.6000e+01 2.2600e+01]
 [6.6000e+01 5.7000e+00]
 [1.0000e+02 1.5300e+01]
 [6.6000e+01 6.1000e+00]
 [6.6000e+01 1.6300e+01]
 [1.3200e+02 2.7200e+01]
 [9.9000e+01 1.6000e+01]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 1.4000e+00]
 [1.3300e+02 2.3200e+01]
 [6.6000e+01 1.4000e+01]
 [6.6000e+01 1.4300e+01]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 1.2200e+01]
 [6.6000e+01 8.7000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.2300e+01]
 [6.6000e+01 8.0000e-01]
 [1.3300e+02 1.1900e+01]
 [6.6000e+01 9.7000e+00]
 [6.6000e+01 1.2300e+01]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 9.5000e+00]
 [1.3100e+02 9.2000e+00]
 [6.6000e+01 7.9000e+00]
 [1.3300e+02 1.5400e+01]
 [1.3300e+02 5.7000e+00]
 [1.0200e+02 3.0700e+01]
 [6.6000e+01 1.1500e+01]
 [1.3600e+02 2.2300e+01]
 [1.3300e+02 2.2500e+01]
 [6.6000e+01 9.6000e+00]
 [6.6000e+01 6.4000e+00]
 [1.3200e+02 1.4200e+01]
 [6.6000e+01 6.3000e+00]
 [6.6000e+01 9.5000e+00]
 [9.9000e+01 1.7800e+01]
 [1.3300e+02 2.2700e+01]
 [9.9000e+01 1.9000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 8.0000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 2.3000e+00]
 [9.9000e+01 2.9200e+01]
 [6.6000e+01 9.2000e+00]
 [6.6000e+01 1.1800e+01]
 [6.6000e+01 1.3100e+01]
 [6.6000e+01 6.3000e+00]
 [6.6000e+01 1.2700e+01]
 [1.3300e+02 1.6200e+01]
 [6.6000e+01 1.9800e+01]
 [6.6000e+01 7.7200e+01]
 [6.6000e+01 1.3120e+02]
 [6.6000e+01 2.0120e+02]
 [6.6000e+01 1.3820e+02]
 [1.3200e+02 4.4330e+02]
 [1.9900e+02 2.0210e+02]
 [1.3200e+02 1.9030e+02]
 [1.3200e+02 8.5000e+01]
 [6.6000e+01 9.9000e+00]
 [6.6000e+01 8.2000e+00]
 [1.3300e+02 1.5800e+01]
 [6.6000e+01 1.0100e+01]
 [6.6000e+01 7.0000e+00]
 [6.6000e+01 3.2000e+00]
 [1.3300e+02 1.8700e+01]
 [1.6600e+02 1.4600e+01]
 [6.6000e+01 1.0100e+01]
 [6.6000e+01 7.8000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 4.8000e+00]
 [6.6000e+01 3.8000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 9.7000e+00]
 [6.6000e+01 6.9000e+00]
 [1.9900e+02 2.3400e+01]
 [6.6000e+01 1.1100e+01]
 [1.3300e+02 2.9800e+01]
 [9.9000e+01 1.4700e+01]
 [6.1000e+01 1.7000e+00]
 [1.3300e+02 2.7700e+01]
 [6.6000e+01 6.6000e+00]
 [6.6000e+01 2.3600e+01]
 [1.3200e+02 2.9500e+01]
 [6.6000e+01 5.2000e+00]
 [1.3000e+02 1.1200e+01]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.2400e+01]
 [1.3300e+02 1.0500e+01]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 5.7000e+00]
 [1.3300e+02 1.8100e+01]
 [9.9000e+01 3.4000e+00]
 [6.6000e+01 1.3000e+00]
 [9.9000e+01 5.9000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 2.2400e+01]
 [6.6000e+01 7.7000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 2.0000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 3.4000e+00]
 [6.8000e+01 2.0000e+00]
 [9.9000e+01 1.8540e+02]
 [6.7000e+01 1.9670e+02]
 [1.6600e+02 2.7900e+02]
 [1.9900e+02 4.4350e+02]
 [6.6000e+01 2.1110e+02]
 [6.5000e+01 2.7190e+02]
 [6.6000e+01 2.0810e+02]
 [6.6000e+01 9.1600e+01]
 [6.6000e+01 1.8180e+02]
 [6.6000e+01 4.0000e+00]
 [6.6000e+01 4.2000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 7.9000e+00]
 [6.6000e+01 1.0200e+01]
 [6.6000e+01 1.7200e+01]
 [6.6000e+01 5.0000e-01]
 [1.3200e+02 8.4000e+00]
 [9.9000e+01 1.5900e+01]
 [6.5000e+01 1.3400e+01]
 [1.3300e+02 9.4000e+00]
 [6.6000e+01 5.6000e+00]
 [9.6000e+01 1.1900e+01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 2.3700e+01]
 [1.3300e+02 2.9000e+01]
 [6.6000e+01 7.4000e+00]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 2.1000e+00]
 [1.3200e+02 5.9000e+00]
 [9.9000e+01 9.6000e+00]
 [6.6000e+01 8.1000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 6.9000e+00]
 [6.6000e+01 1.1000e+00]
 [1.3200e+02 1.2900e+01]
 [1.3300e+02 1.0600e+01]
 [6.6000e+01 7.8000e+00]
 [9.9000e+01 1.7000e+01]
 [6.6000e+01 8.9000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.1800e+01]
 [6.6000e+01 9.1000e+00]
 [6.6000e+01 7.1000e+00]
 [6.6000e+01 8.8000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 8.2000e+00]
 [6.6000e+01 6.0000e-01]
 [1.3300e+02 1.6500e+01]
 [6.5000e+01 1.8000e+00]
 [6.6000e+01 7.9000e+00]
 [6.6000e+01 2.2400e+01]
 [9.9000e+01 9.8000e+00]
 [6.6000e+01 6.5000e+00]
 [6.6000e+01 8.2000e+00]
 [6.6000e+01 1.0400e+01]
 [6.6000e+01 1.1100e+01]
 [1.9900e+02 4.4200e+01]
 [6.4000e+01 1.1000e+00]
 [1.3300e+02 8.8000e+00]
 [6.6000e+01 3.7000e+00]
 [6.5000e+01 1.2900e+01]
 [9.9000e+01 1.6700e+01]
 [6.3000e+01 8.0000e-01]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 8.4000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.0000e+00]
 [9.9000e+01 4.2000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 4.3000e+00]
 [6.5000e+01 5.7000e+00]
 [1.3300e+02 4.6000e+01]
 [6.6000e+01 7.5400e+01]
 [1.3400e+02 1.9230e+02]
 [1.3300e+02 2.8210e+02]
 [6.6000e+01 3.6000e+01]
 [1.3300e+02 2.1900e+01]
 [6.6000e+01 4.0000e+00]
 [1.3300e+02 1.7880e+02]
 [1.3300e+02 7.6000e+01]
 [6.6000e+01 3.2100e+01]
 [6.2000e+01 4.3860e+02]
 [6.5000e+01 8.4700e+01]
 [6.6000e+01 2.6000e+00]
 [6.0000e+01 6.8000e+00]
 [6.6000e+01 8.3000e+00]
 [6.6000e+01 5.7000e+00]
 [1.3300e+02 1.2400e+01]
 [6.6000e+01 2.4000e+00]
 [9.9000e+01 1.1000e+00]
 [6.6000e+01 7.6000e+00]
 [6.6000e+01 8.8000e+00]
 [6.6000e+01 1.3500e+01]
 [1.9900e+02 1.4000e+01]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 1.1900e+01]
 [9.9000e+01 1.1000e+01]
 [1.3300e+02 2.1000e+00]
 [1.3300e+02 4.4000e+00]
 [6.6000e+01 1.1700e+01]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 7.0000e-01]
 [1.6200e+02 6.6000e+00]
 [6.6000e+01 4.6000e+00]
 [9.9000e+01 2.0600e+01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 1.2400e+01]
 [6.6000e+01 5.1000e+00]
 [9.9000e+01 1.6900e+01]
 [6.6000e+01 2.7000e+00]
 [9.9000e+01 3.9000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 6.0000e-01]
 [9.9000e+01 1.2000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 7.3000e+00]
 [6.6000e+01 8.2000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.2000e+00]
 [1.0200e+02 4.2000e+00]
 [6.6000e+01 1.6000e+00]
 [9.9000e+01 1.2000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 9.1000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.4200e+01]
 [6.6000e+01 4.2000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 5.0000e+00]
 [1.3300e+02 8.2000e+00]
 [6.4000e+01 4.7000e+00]
 [9.9000e+01 1.4500e+01]
 [9.9000e+01 8.2000e+00]
 [9.9000e+01 2.0900e+01]
 [9.9000e+01 1.3500e+01]
 [6.6000e+01 7.6000e+00]
 [6.6000e+01 3.3000e+00]
 [6.6000e+01 6.1000e+00]
 [9.9000e+01 1.8000e+00]
 [9.9000e+01 2.1000e+00]
 [6.6000e+01 4.0000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 5.1000e+00]
 [6.6000e+01 3.3000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 3.5000e+00]
 [6.5000e+01 1.4000e+00]
 [6.6000e+01 1.5000e+00]
 [9.9000e+01 4.7000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 4.4000e+00]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 1.6300e+01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 1.0000e+00]
 [6.4000e+01 1.8000e+00]
 [9.9000e+01 9.0000e-01]
 [6.6000e+01 8.1000e+00]
 [6.6000e+01 8.7000e+00]
 [9.9000e+01 1.0700e+01]
 [6.6000e+01 4.1000e+00]
 [9.9000e+01 2.5000e+00]
 [6.6000e+01 6.9000e+00]
 [9.9000e+01 2.4000e+00]
 [6.6000e+01 4.7000e+00]
 [6.6000e+01 7.9000e+00]
 [9.9000e+01 5.4000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.5200e+01]
 [6.6000e+01 2.3000e+00]
 [1.3200e+02 2.4000e+00]
 [6.6000e+01 1.5000e+00]
 [9.9000e+01 3.3000e+00]
 [9.9000e+01 2.1000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 6.3000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.3000e+00]
 [9.9000e+01 9.9000e+00]
 [6.6000e+01 7.0000e-01]
 [1.3300e+02 4.9000e+00]
 [9.9000e+01 6.0000e-01]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 6.2000e+00]
 [6.6000e+01 1.0900e+01]
 [1.0000e+02 2.0000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 7.3000e+00]
 [6.6000e+01 1.3700e+01]
 [9.9000e+01 7.2000e+00]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 4.2000e+00]
 [6.6000e+01 2.3630e+03]
 [6.6000e+01 5.1260e+02]
 [9.9000e+01 5.3000e+00]
 [1.3300e+02 2.2408e+03]
 [9.9000e+01 1.5158e+03]
 [1.0000e+02 9.7050e+02]
 [9.9000e+01 1.5167e+03]
 [6.7000e+01 6.5000e+00]
 [6.2000e+01 1.3000e+00]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 1.0000e+01]
 [6.6000e+01 6.0000e+00]
 [6.6000e+01 1.1000e+00]
 [9.9000e+01 8.4000e+00]
 [6.7000e+01 1.7000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 7.9000e+00]
 [6.6000e+01 1.2900e+01]
 [9.9000e+01 8.5000e+00]
 [6.6000e+01 4.8000e+00]
 [6.6000e+01 2.2000e+00]
 [1.3300e+02 1.1200e+01]
 [6.4000e+01 1.0400e+01]
 [6.6000e+01 8.4000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 2.4000e+00]
 [1.9800e+02 2.1100e+01]
 [6.4000e+01 6.9000e+00]
 [6.7000e+01 8.0000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 7.0000e+00]
 [9.9000e+01 1.2100e+01]
 [6.5000e+01 1.2000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 4.9000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 3.9000e+00]
 [9.9000e+01 9.6000e+00]
 [6.6000e+01 1.8000e+00]
 [6.4000e+01 4.1000e+00]
 [1.3200e+02 1.8800e+01]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 8.3000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.5000e+00]
 [9.9000e+01 1.2000e+01]
 [6.6000e+01 8.5000e+00]
 [6.6000e+01 1.3000e+01]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 3.0000e+00]
 [5.8000e+01 7.4000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 4.9000e+00]
 [6.6000e+01 2.5000e+00]
 [9.9000e+01 9.5000e+00]
 [6.6000e+01 7.5000e+00]
 [6.6000e+01 5.2000e+00]
 [2.6600e+02 3.3200e+01]
 [9.9000e+01 4.4000e+00]
 [6.7000e+01 7.9000e+00]
 [9.9000e+01 1.1000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 7.0000e-01]
 [9.9000e+01 1.7000e+00]
 [6.6000e+01 1.9000e+00]
 [1.3400e+02 1.3100e+01]
 [1.6200e+02 2.3700e+01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 4.7000e+00]
 [1.0100e+02 1.0700e+01]
 [6.6000e+01 7.7000e+00]
 [6.6000e+01 5.6000e+00]
 [9.9000e+01 5.6000e+00]]"
"[[66.   0.6]
 [66.   4.1]
 [66.   1.8]
 ...
 [66.   7.4]
 [66.   1.1]
 [66.   4. ]]"
"[[ 66.    4.4]
 [199.   28.3]
 [ 66.   11.9]
 ...
 [ 99.    0.7]
 [100.  206.8]
 [ 66.  145.5]]"
"[[6.6000e+01 3.0000e+00]
 [6.6000e+01 5.3000e+00]
 [6.7000e+01 1.9700e+01]
 [6.6000e+01 1.7700e+01]
 [6.6000e+01 8.9000e+00]
 [6.6000e+01 7.5000e+00]
 [6.6000e+01 1.7000e+00]
 [6.5000e+01 1.8000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 6.5000e+00]
 [6.6000e+01 6.8000e+00]
 [6.6000e+01 1.7100e+01]
 [1.3300e+02 1.8200e+01]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 9.0000e+00]
 [1.3300e+02 2.8000e+01]
 [6.6000e+01 9.2000e+00]
 [6.6000e+01 1.3300e+01]
 [6.6000e+01 9.0200e+01]
 [6.6000e+01 6.2200e+01]
 [2.6600e+02 1.3590e+02]
 [6.6000e+01 6.0000e+00]
 [1.0000e+02 9.7710e+02]
 [1.3600e+02 1.5970e+02]
 [1.9900e+02 2.4000e+01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.7000e+00]
 [1.3300e+02 1.2400e+01]
 [9.9000e+01 9.2000e+00]
 [1.3300e+02 9.0000e+00]
 [6.6000e+01 2.5620e+02]
 [1.6600e+02 3.4140e+02]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 4.9000e+00]
 [6.6000e+01 1.0000e+01]
 [6.6000e+01 1.7400e+01]
 [1.3300e+02 8.4210e+02]
 [6.6000e+01 6.2000e+00]
 [6.6000e+01 2.9000e+00]
 [9.9000e+01 1.2170e+02]
 [1.3300e+02 2.2800e+01]
 [6.6000e+01 4.4000e+00]
 [1.3300e+02 1.0300e+01]
 [6.6000e+01 4.2000e+00]
 [1.9900e+02 4.3960e+02]
 [1.3200e+02 2.1800e+01]
 [6.6000e+01 8.1000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.0000e+01]
 [9.9000e+01 1.4000e+01]
 [6.5000e+01 8.3000e+00]
 [1.6600e+02 2.1700e+01]
 [1.6600e+02 2.8700e+01]
 [1.3300e+02 8.9000e+00]
 [6.6000e+01 7.9000e+00]
 [1.3300e+02 1.7200e+01]
 [6.6000e+01 8.3000e+00]
 [6.6000e+01 2.2000e+00]
 [9.9000e+01 1.3000e+01]
 [6.6000e+01 1.3000e+00]
 [6.5000e+01 6.0000e-01]
 [6.6000e+01 1.2900e+01]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 4.0000e+00]
 [6.6000e+01 8.8000e+00]
 [6.6000e+01 7.0000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 4.3000e+00]
 [1.6600e+02 2.6000e+01]
 [6.6000e+01 1.4500e+01]
 [6.6000e+01 3.9000e+00]
 [1.9900e+02 3.7200e+01]
 [6.6000e+01 6.2000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 6.7000e+00]
 [6.6000e+01 9.4000e+00]
 [6.7000e+01 2.7000e+00]
 [6.6000e+01 6.9000e+00]
 [6.7000e+01 1.0400e+01]
 [9.9000e+01 3.7000e+00]
 [6.6000e+01 4.1000e+00]
 [9.9000e+01 1.8000e+00]
 [6.6000e+01 6.0000e-01]
 [1.3000e+02 3.7000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 3.8000e+00]
 [2.9900e+02 4.2100e+01]
 [6.6000e+01 6.0000e+00]
 [6.6000e+01 8.7000e+00]
 [6.6000e+01 6.6000e+00]
 [9.9000e+01 5.5000e+00]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 4.4000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 4.0000e+00]
 [1.3300e+02 4.8000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.9000e+00]
 [9.9000e+01 3.4000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 6.4000e+00]
 [6.6000e+01 3.5000e+00]
 [1.3200e+02 9.2000e+00]
 [6.6000e+01 1.3100e+01]
 [9.9000e+01 1.3800e+01]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 1.4000e+00]
 [1.3200e+02 2.2100e+01]
 [9.9000e+01 2.0968e+03]
 [9.9000e+01 2.2170e+02]
 [9.9000e+01 1.1410e+02]
 [1.3300e+02 3.5000e+00]
 [1.3300e+02 1.8800e+01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 1.9800e+01]
 [6.6000e+01 4.9000e+00]
 [6.6000e+01 2.4000e+00]
 [6.5000e+01 4.0000e+00]
 [6.6000e+01 7.0000e-01]
 [9.9000e+01 4.9000e+00]
 [6.6000e+01 1.1000e+00]
 [7.1000e+01 2.4000e+00]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 6.4000e+00]
 [1.3200e+02 1.4400e+01]
 [9.9000e+01 6.6000e+00]
 [6.6000e+01 3.8000e+00]
 [6.6000e+01 8.1000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 2.9000e+00]
 [6.6000e+01 1.4300e+01]
 [6.6000e+01 6.6000e+00]
 [6.6000e+01 9.5000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 4.8000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 1.3000e+01]
 [1.3300e+02 8.3000e+00]
 [6.6000e+01 2.5000e+00]
 [9.9000e+01 5.1000e+00]
 [1.3300e+02 1.6000e+00]
 [1.0000e+02 2.9000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 1.1000e+00]
 [5.6000e+01 2.1000e+00]
 [9.9000e+01 3.2000e+00]
 [6.6000e+01 1.3000e+00]
 [6.7000e+01 1.0000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 8.2400e+01]
 [9.9000e+01 7.2800e+01]
 [1.6600e+02 9.0900e+01]
 [6.6000e+01 7.6000e+00]
 [9.9000e+01 9.8200e+01]
 [6.6000e+01 5.0800e+01]
 [6.6000e+01 1.8000e+00]
 [6.8000e+01 8.7600e+01]
 [1.9900e+02 1.1900e+02]
 [6.6000e+01 6.2000e+01]
 [9.9000e+01 3.2900e+01]
 [6.6000e+01 3.6430e+02]
 [1.3300e+02 5.3000e+01]
 [6.1000e+01 1.2000e+01]
 [9.9000e+01 3.2500e+01]
 [2.3200e+02 2.1320e+02]
 [6.6000e+01 1.3480e+02]
 [1.3300e+02 8.7000e+01]
 [1.6800e+02 1.0000e+02]
 [9.9000e+01 3.8900e+01]
 [1.3300e+02 2.9220e+02]
 [6.6000e+01 4.5800e+01]
 [6.6000e+01 1.3740e+02]
 [6.6000e+01 7.3721e+03]
 [6.6000e+01 1.7980e+02]
 [6.6000e+01 1.4600e+01]
 [6.6000e+01 9.4800e+01]
 [9.9000e+01 5.1300e+01]
 [6.6000e+01 3.1030e+02]
 [6.6000e+01 8.4300e+01]
 [6.6000e+01 7.7000e+00]
 [6.6000e+01 4.8900e+01]
 [6.6000e+01 1.2000e+01]
 [6.5000e+01 1.2420e+02]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.2290e+02]
 [9.9000e+01 7.1800e+01]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 1.9890e+02]
 [6.6000e+01 2.3350e+02]
 [1.0000e+02 6.6700e+01]
 [6.6000e+01 6.5800e+01]
 [6.6000e+01 1.2630e+02]
 [1.0100e+02 6.5900e+01]
 [6.6000e+01 6.2800e+01]
 [1.0000e+02 6.4100e+01]
 [6.6000e+01 1.5770e+02]
 [6.6000e+01 1.9930e+02]
 [9.9000e+01 1.7820e+02]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 4.2800e+01]
 [6.6000e+01 7.2850e+02]
 [6.5000e+01 2.2300e+01]
 [6.6000e+01 7.7600e+01]
 [9.9000e+01 4.5000e+00]
 [6.6000e+01 7.0000e-01]
 [2.3200e+02 3.8980e+02]
 [6.6000e+01 9.5000e+00]
 [1.9900e+02 4.7250e+02]
 [1.3300e+02 9.6100e+01]
 [6.5000e+01 1.4558e+03]
 [6.3000e+01 2.4660e+02]
 [6.6000e+01 2.5820e+02]
 [3.3200e+02 4.8310e+02]
 [6.5000e+01 1.3790e+02]
 [6.6000e+01 1.3130e+02]
 [6.6000e+01 6.9800e+01]
 [1.6600e+02 1.6140e+02]
 [9.9000e+01 8.2900e+01]
 [9.9000e+01 6.3500e+01]
 [6.4000e+01 3.5400e+01]
 [6.6000e+01 3.4100e+01]
 [6.6000e+01 3.4800e+01]
 [1.3300e+02 1.4560e+02]
 [6.6000e+01 2.6600e+01]
 [1.3300e+02 3.2310e+02]
 [6.6000e+01 3.6210e+02]
